TIME	OFI	DELTA_MID
15:05:00	0.0	0
15:05:10	5.0	0
15:05:20	305.0	3
15:05:30	-105.0	-1
15:05:40	120.0	1
15:05:50	-15.0	0
15:06:00	75.0	1
15:06:10	15.0	0
15:06:20	210.0	1
15:06:30	-130.0	-1
15:06:40	15.0	0
15:06:50	160.0	2
15:07:00	140.0	1
15:07:10	-55.0	0
15:07:20	320.0	1
15:07:30	5.0	0
15:07:40	-225.0	-2
15:07:50	-30.0	0
15:08:00	40.0	0
15:08:10	-30.0	0
15:08:20	-235.0	-2
15:08:30	-200.0	-1
15:08:40	-45.0	0
15:08:50	225.0	2
15:09:00	-30.0	0
15:09:10	-100.0	-1
15:09:20	70.0	1
15:09:30	-120.0	-1
15:09:40	-195.0	-2
15:09:50	-80.0	0
15:10:00	-80.0	-1
15:10:10	-10.0	0
15:10:20	-245.0	-1
15:10:30	120.0	1
15:10:40	145.0	1
15:10:50	265.0	2
15:11:00	60.0	1
15:11:10	25.0	0
15:11:20	80.0	1
15:11:30	100.0	0
15:11:40	-15.0	0
15:11:50	-100.0	0
15:12:00	-25.0	0
15:12:10	5.0	0
15:12:20	-60.0	0
15:12:30	10.0	0
15:12:40	60.0	1
15:12:50	120.0	1
15:13:00	-80.0	-1
15:13:10	-85.0	-1
15:13:20	5.0	0
15:13:30	0.0	0
15:13:40	-130.0	-1
15:13:50	110.0	1
15:14:00	-45.0	0
15:14:10	55.0	0
15:14:20	-60.0	0
15:14:30	-75.0	-1
15:14:40	-60.0	-1
15:14:50	-85.0	-1
15:15:00	-200.0	-2
15:15:10	-205.0	-1
15:15:20	25.0	0
15:15:30	-10.0	0
15:15:40	-200.0	0
15:15:50	-295.0	-2
15:16:00	20.0	0
15:16:10	45.0	0
15:16:20	-40.0	0
15:16:30	-50.0	0
15:16:40	45.0	0
15:16:50	-85.0	0
15:17:00	35.0	1
15:17:10	185.0	1
15:17:20	240.0	1
15:17:30	25.0	0
15:17:40	-125.0	-1
15:17:50	-10.0	0
15:18:00	60.0	1
15:18:10	215.0	1
15:18:20	60.0	1
15:18:30	-105.0	-1
15:18:40	10.0	0
15:18:50	-110.0	-2
15:19:00	-115.0	-1
15:19:10	80.0	1
15:19:20	-80.0	0
15:19:30	-145.0	-1
15:19:40	70.0	1
15:19:50	-340.0	-2
15:20:00	-20.0	0
15:20:10	160.0	1
15:20:20	-5.0	0
15:20:30	-115.0	0
15:20:40	75.0	0
15:20:50	30.0	0
15:21:00	-15.0	0
15:21:10	-65.0	0
15:21:20	195.0	1
15:21:30	280.0	1
15:21:40	-70.0	0
15:21:50	5.0	0
15:22:00	-60.0	0
15:22:10	15.0	0
15:22:20	140.0	1
15:22:30	-170.0	-2
15:22:40	-110.0	0
15:22:50	-30.0	0
15:23:00	-110.0	0
15:23:10	-35.0	0
15:23:20	190.0	1
15:23:30	65.0	0
15:23:40	-40.0	0
15:23:50	90.0	0
15:24:00	0.0	0
15:24:10	-25.0	-1
15:24:20	-35.0	0
15:24:30	85.0	1
15:24:40	-40.0	-1
15:24:50	-20.0	0
15:25:00	75.0	1
15:25:10	110.0	1
15:25:20	-25.0	0
15:25:30	-15.0	0
15:25:40	45.0	0
15:25:50	70.0	0
15:26:00	60.0	0
15:26:10	200.0	1
15:26:20	-195.0	-1
15:26:30	195.0	1
15:26:40	-165.0	-1
15:26:50	90.0	0
15:27:00	230.0	1
15:27:10	30.0	1
15:27:20	-5.0	0
15:27:30	-5.0	0
15:27:40	30.0	0
15:27:50	40.0	0
15:28:00	120.0	1
15:28:10	85.0	0
15:28:20	55.0	0
15:28:30	70.0	1
15:28:40	-175.0	-2
15:28:50	0.0	0
15:29:00	145.0	1
15:29:10	85.0	1
15:29:20	10.0	0
15:29:30	-15.0	0
15:29:40	30.0	0
15:29:50	120.0	1
15:30:00	15.0	0
15:30:10	-85.0	-1
15:30:20	0.0	1
15:30:30	-100.0	-2
15:30:40	45.0	1
15:30:50	-20.0	0
15:31:00	-55.0	0
15:31:10	-5.0	0
15:31:20	-115.0	-1
15:31:30	55.0	1
15:31:40	-55.0	-1
15:31:50	-45.0	0
15:32:00	145.0	2
15:32:10	-40.0	-1
15:32:20	45.0	1
15:32:30	225.0	2
15:32:40	-95.0	-1
15:32:50	-365.0	-3
15:33:00	-190.0	-1
15:33:10	-70.0	0
15:33:20	-125.0	0
15:33:30	-100.0	-1
15:33:40	-50.0	0
15:33:50	170.0	1
15:34:00	20.0	0
15:34:10	-130.0	-1
15:34:20	165.0	1
15:34:30	5.0	0
15:34:40	190.0	1
15:34:50	130.0	1
15:35:00	-50.0	-1
15:35:10	-175.0	-1
15:35:20	65.0	0
15:35:30	-95.0	0
15:35:40	50.0	1
15:35:50	-160.0	-2
15:36:00	0.0	0
15:36:10	45.0	0
15:36:20	-35.0	0
15:36:30	-270.0	-1
15:36:40	-75.0	1
15:36:50	-90.0	-1
15:37:00	255.0	3
15:37:10	-140.0	-2
15:37:20	95.0	1
15:37:30	-35.0	-1
15:37:40	-20.0	0
15:37:50	-30.0	0
15:38:00	75.0	1
15:38:10	40.0	0
15:38:20	-15.0	0
15:38:30	-70.0	0
15:38:40	-135.0	-2
15:38:50	-365.0	-3
15:39:00	0.0	0
15:39:10	65.0	0
15:39:20	-80.0	-1
15:39:30	-10.0	0
15:39:40	15.0	0
15:39:50	80.0	0
15:40:00	30.0	0
15:40:10	115.0	1
15:40:20	-5.0	0
15:40:30	-80.0	-1
15:40:40	10.0	0
15:40:50	0.0	0
15:41:00	80.0	1
15:41:10	-5.0	0
15:41:20	-85.0	-1
15:41:30	-25.0	0
15:41:40	-75.0	-1
15:41:50	20.0	0
15:42:00	-35.0	0
15:42:10	-40.0	0
15:42:20	15.0	0
15:42:30	-95.0	-1
15:42:40	-15.0	0
15:42:50	-25.0	0
15:43:00	20.0	0
15:43:20	145.0	1
15:43:30	235.0	3
15:43:40	-20.0	0
15:43:50	85.0	1
15:44:00	-115.0	-1
15:44:10	-100.0	-2
15:44:20	30.0	0
15:44:30	-35.0	0
15:44:40	70.0	1
15:44:50	-80.0	-1
15:45:00	-5.0	0
15:45:10	15.0	0
15:45:20	40.0	0
15:45:30	120.0	1
15:45:40	-30.0	0
15:45:50	-20.0	0
15:46:00	-105.0	-1
15:46:10	105.0	1
15:46:20	-10.0	0
15:46:30	5.0	0
15:46:40	135.0	1
15:46:50	45.0	0
15:47:00	60.0	1
15:47:10	25.0	0
15:47:20	145.0	1
15:47:30	115.0	1
15:47:40	-50.0	0
15:47:50	-55.0	0
15:48:00	50.0	0
15:48:10	-180.0	-2
15:48:20	-150.0	-1
15:48:30	-150.0	-2
15:48:40	150.0	2
15:48:50	-235.0	-2
15:49:00	-225.0	-2
15:49:10	-485.0	-1
15:49:20	5.0	0
15:49:30	70.0	0
15:49:40	-5.0	0
15:49:50	10.0	0
15:50:00	430.0	2
15:50:10	-40.0	0
15:50:20	-15.0	-1
15:50:30	-120.0	-1
15:50:40	-65.0	-1
15:50:50	-5.0	0
15:51:00	85.0	1
15:51:10	110.0	1
15:51:20	-80.0	-1
15:51:30	135.0	1
15:51:40	10.0	0
15:51:50	15.0	0
15:52:00	85.0	0
15:52:10	-200.0	-2
15:52:20	-210.0	-2
15:52:30	-5.0	0
15:52:40	105.0	1
15:52:50	105.0	1
15:53:00	50.0	1
15:53:10	75.0	1
15:53:20	-50.0	-1
15:53:30	-150.0	-1
15:53:40	-40.0	0
15:53:50	-15.0	0
15:54:00	-85.0	-1
15:54:10	35.0	0
15:54:20	-40.0	0
15:54:30	120.0	1
15:54:40	180.0	2
15:54:50	-50.0	0
15:55:00	50.0	0
15:55:10	155.0	1
15:55:20	85.0	1
15:55:30	-10.0	0
15:55:40	-10.0	0
15:55:50	-5.0	0
15:56:00	50.0	0
15:56:10	0.0	0
15:56:20	-105.0	-1
15:56:30	-115.0	-1
15:56:40	-70.0	0
15:56:50	145.0	1
15:57:00	5.0	0
15:57:10	365.0	2
15:57:20	-90.0	0
15:57:30	-35.0	0
15:57:40	-65.0	0
15:57:50	35.0	0
15:58:00	-185.0	-1
15:58:10	-5.0	0
15:58:20	-5.0	0
15:58:30	-10.0	0
15:58:40	30.0	1
15:58:50	335.0	2
15:59:00	-45.0	-1
15:59:10	10.0	0
15:59:20	110.0	1
15:59:30	-30.0	0
15:59:40	130.0	1
15:59:50	-180.0	-1
16:00:00	-115.0	-2
16:00:10	0.0	0
16:00:20	-140.0	-1
16:00:30	5.0	0
16:00:40	-120.0	-1
16:00:50	60.0	1
16:01:00	-15.0	0
16:01:10	-10.0	0
16:01:20	60.0	0
16:01:30	40.0	0
16:01:40	-125.0	-1
16:01:50	-175.0	-2
16:02:00	-175.0	-1
16:02:10	95.0	1
16:02:20	-10.0	0
16:02:30	360.0	4
16:02:40	65.0	1
16:02:50	-40.0	0
16:03:00	-165.0	-1
16:03:10	-290.0	-2
16:03:20	35.0	1
16:03:30	-15.0	0
16:03:40	10.0	0
16:03:50	0.0	0
16:04:00	20.0	0
16:04:10	-190.0	-2
16:04:20	-110.0	-1
16:04:30	90.0	0
16:04:40	230.0	2
16:04:50	0.0	-1
16:05:00	-70.0	0
16:05:10	-15.0	0
16:05:20	-25.0	0
16:05:30	-20.0	0
16:05:40	30.0	1
16:05:50	-105.0	-1
16:06:00	-55.0	-1
16:06:10	-65.0	0
16:06:20	0.0	0
16:06:30	0.0	0
16:06:40	-45.0	0
16:06:50	-50.0	0
16:07:00	155.0	1
16:07:10	50.0	0
16:07:20	45.0	0
16:07:30	20.0	0
16:07:40	-175.0	-2
16:07:50	55.0	1
16:08:00	-200.0	-2
16:08:10	-620.0	-3
16:08:20	30.0	0
16:08:30	-40.0	0
16:08:40	15.0	0
16:08:50	-5.0	0
16:09:00	80.0	0
16:09:10	45.0	0
16:09:20	-5.0	0
16:09:30	30.0	1
16:09:40	-55.0	0
16:09:50	-5.0	0
16:10:00	-60.0	0
16:10:10	-30.0	0
16:10:20	-115.0	-1
16:10:30	10.0	0
16:10:40	5.0	0
16:10:50	-35.0	0
16:11:00	185.0	2
16:11:10	-120.0	-2
16:11:20	10.0	0
16:11:30	-115.0	-1
16:11:40	5.0	0
16:11:50	-105.0	-1
16:12:00	-185.0	-1
16:12:10	-65.0	0
16:12:20	95.0	1
16:12:30	65.0	1
16:12:40	30.0	0
16:12:50	-10.0	0
16:13:00	20.0	0
16:13:10	-135.0	0
16:13:20	-5.0	0
16:13:30	-175.0	-1
16:13:40	-60.0	-1
16:13:50	45.0	1
16:14:00	10.0	0
16:14:10	85.0	1
16:14:20	-40.0	-1
16:14:30	-35.0	0
16:14:40	80.0	0
16:14:50	130.0	1
16:15:00	20.0	0
16:15:10	-20.0	0
16:15:20	80.0	1
16:15:30	-20.0	0
16:15:40	-45.0	0
16:15:50	5.0	0
16:16:00	-145.0	-2
16:16:10	-15.0	0
16:16:20	-20.0	0
16:16:30	90.0	1
16:16:40	-85.0	0
16:16:50	-85.0	-1
16:17:00	0.0	0
16:17:10	20.0	0
16:17:20	0.0	0
16:17:30	60.0	1
16:17:40	-70.0	-1
16:17:50	10.0	0
16:18:00	-110.0	-1
16:18:10	-100.0	0
16:18:20	180.0	1
16:18:30	-110.0	-1
16:18:40	-25.0	0
16:18:50	-20.0	0
16:19:00	15.0	0
16:19:10	-55.0	0
16:19:20	-85.0	-1
16:19:30	75.0	0
16:19:40	65.0	1
16:19:50	-155.0	-1
16:20:00	-225.0	-2
16:20:10	85.0	1
16:20:20	120.0	1
16:20:30	150.0	1
16:20:40	-210.0	-1
16:20:50	-5.0	0
16:21:00	0.0	0
16:21:10	-75.0	-1
16:21:20	45.0	1
16:21:30	-30.0	0
16:21:40	-25.0	0
16:21:50	-30.0	0
16:22:00	10.0	0
16:22:10	10.0	0
16:22:20	-30.0	0
16:22:30	595.0	4
16:22:40	-55.0	0
16:22:50	230.0	2
16:23:00	-105.0	0
16:23:10	10.0	0
16:23:20	-80.0	-1
16:23:30	40.0	0
16:23:40	-100.0	0
16:23:50	0.0	0
16:24:00	-95.0	-1
16:24:10	20.0	0
16:24:20	-35.0	0
16:24:30	-55.0	-1
16:24:40	70.0	1
16:24:50	-45.0	0
16:25:00	70.0	1
16:25:10	-40.0	0
16:25:20	55.0	0
16:25:30	-90.0	-1
16:25:40	20.0	0
16:25:50	55.0	0
16:26:00	10.0	0
16:26:10	-10.0	0
16:26:30	-5.0	0
16:26:40	60.0	1
16:26:50	-60.0	0
16:27:00	25.0	0
16:27:10	35.0	0
16:27:20	-5.0	0
16:27:30	55.0	1
16:27:40	160.0	1
16:27:50	-40.0	0
16:28:10	35.0	0
16:28:20	-55.0	0
16:28:30	-10.0	0
16:28:40	0.0	0
16:29:00	-20.0	0
16:29:10	-55.0	-1
16:29:20	-50.0	-1
16:29:30	60.0	1
16:29:40	35.0	0
16:29:50	40.0	1
16:30:00	140.0	1
16:30:10	65.0	0
16:30:20	-10.0	0
16:30:30	-25.0	0
16:30:40	-20.0	0
16:30:50	30.0	0
16:31:00	-25.0	0
16:31:10	-5.0	0
16:31:20	5.0	0
16:31:30	80.0	1
16:31:40	20.0	0
16:31:50	-85.0	-1
16:32:00	5.0	0
16:32:10	-80.0	-1
16:32:20	65.0	1
16:32:30	-45.0	-1
16:32:40	175.0	2
16:32:50	0.0	0
16:33:00	20.0	0
16:33:10	5.0	0
16:33:20	-20.0	0
16:33:30	90.0	0
16:33:40	120.0	1
16:33:50	10.0	0
16:34:00	55.0	0
16:34:10	-25.0	0
16:34:20	30.0	0
16:34:30	-5.0	0
16:34:40	-60.0	0
16:34:50	0.0	0
16:35:00	-25.0	0
16:35:10	0.0	0
16:35:20	-60.0	0
16:35:30	0.0	0
16:35:40	-35.0	0
16:35:50	0.0	0
16:36:00	-15.0	0
16:36:10	-45.0	-1
16:36:20	-5.0	0
16:36:30	-15.0	0
16:36:40	-10.0	0
16:36:50	0.0	0
16:37:00	20.0	0
16:37:10	5.0	0
16:37:20	15.0	0
16:37:30	0.0	0
16:37:40	5.0	0
16:37:50	-25.0	0
16:38:00	0.0	0
16:38:10	10.0	0
16:38:20	30.0	0
16:38:30	-20.0	0
16:38:40	215.0	1
16:38:50	10.0	1
16:39:00	-30.0	-1
16:39:10	70.0	1
16:39:20	15.0	0
16:39:30	15.0	0
16:39:40	-45.0	0
16:39:50	5.0	0
16:40:00	-200.0	-2
16:40:10	-65.0	0
16:40:20	-75.0	-1
16:40:30	65.0	1
16:40:40	100.0	1
16:40:50	-65.0	-1
16:41:00	35.0	0
16:41:10	-80.0	0
16:41:20	-105.0	-2
16:41:30	10.0	0
16:41:40	-45.0	0
16:41:50	-30.0	0
16:42:00	-15.0	0
16:42:10	-25.0	0
16:42:20	25.0	0
16:42:30	50.0	0
16:42:40	-25.0	0
16:42:50	20.0	0
16:43:00	20.0	0
16:43:10	80.0	0
16:43:20	15.0	0
16:43:30	-25.0	0
16:43:40	5.0	0
16:43:50	-65.0	-1
16:44:00	20.0	0
16:44:10	10.0	0
16:44:20	-125.0	-1
16:44:30	-85.0	0
16:44:40	-255.0	-2
16:44:50	20.0	0
16:45:00	35.0	0
16:45:10	50.0	1
16:45:20	25.0	0
16:45:30	-105.0	-1
16:45:40	55.0	1
16:45:50	-50.0	-1
16:46:00	-15.0	0
16:46:10	-100.0	0
16:46:20	205.0	2
16:46:30	-15.0	0
16:46:40	-35.0	0
16:46:50	25.0	0
16:47:00	70.0	0
16:47:10	-5.0	0
16:47:20	-55.0	0
16:47:30	-25.0	0
16:47:40	55.0	0
16:47:50	-25.0	0
16:48:00	-70.0	0
16:48:10	-55.0	0
16:48:20	-5.0	0
16:48:30	-220.0	-1
16:48:40	10.0	0
16:48:50	55.0	0
16:49:00	-25.0	0
16:49:10	-10.0	0
16:49:20	15.0	0
16:49:30	-5.0	0
16:49:40	-5.0	0
16:49:50	60.0	0
16:50:00	5.0	0
16:50:10	360.0	2
16:50:20	-45.0	0
16:50:30	130.0	1
16:50:40	210.0	1
16:50:50	180.0	1
16:51:00	-215.0	-1
16:51:10	0.0	0
16:51:20	85.0	0
16:51:30	-45.0	0
16:51:40	-85.0	-1
16:51:50	100.0	1
16:52:00	65.0	1
16:52:10	75.0	0
16:52:20	-10.0	0
16:52:30	115.0	1
16:52:40	70.0	0
16:52:50	0.0	0
16:53:00	-30.0	0
16:53:10	-105.0	-1
16:53:20	45.0	0
16:53:30	135.0	1
16:53:40	-45.0	0
16:53:50	10.0	0
16:54:00	-30.0	-1
16:54:10	-85.0	0
16:54:20	-10.0	0
16:54:30	-10.0	0
16:54:40	20.0	0
16:54:50	-55.0	0
16:55:00	35.0	0
16:55:10	45.0	0
16:55:20	5.0	0
16:55:30	20.0	0
16:55:40	-70.0	-1
16:55:50	-25.0	0
16:56:00	40.0	0
16:56:10	80.0	1
16:56:20	30.0	0
16:56:30	35.0	0
16:56:40	65.0	1
16:56:50	5.0	0
16:57:00	20.0	0
16:57:10	-20.0	0
16:57:20	220.0	2
16:57:30	0.0	0
16:57:40	35.0	0
16:57:50	-25.0	0
16:58:00	-80.0	-1
16:58:10	50.0	1
16:58:20	5.0	0
16:58:30	-70.0	-1
16:58:40	10.0	0
16:58:50	0.0	0
16:59:00	110.0	1
16:59:10	10.0	0
16:59:20	30.0	0
16:59:30	10.0	0
16:59:40	40.0	0
16:59:50	20.0	0
17:00:00	195.0	1
17:00:10	0.0	0
17:00:20	-15.0	0
17:00:30	10.0	0
17:00:40	160.0	1
17:00:50	-10.0	0
17:01:00	0.0	0
17:01:10	-45.0	-1
17:01:20	30.0	1
17:01:30	-60.0	-1
17:01:40	-65.0	-1
17:01:50	5.0	0
17:02:00	-15.0	0
17:02:10	75.0	1
17:02:20	-15.0	0
17:02:30	-70.0	-1
17:02:40	-30.0	0
17:02:50	100.0	1
17:03:00	-20.0	0
17:03:10	115.0	1
17:03:20	15.0	0
17:03:40	0.0	0
17:03:50	5.0	0
17:04:00	-40.0	0
17:04:10	10.0	0
17:04:20	-10.0	0
17:04:30	-170.0	-3
17:04:40	55.0	1
17:04:50	-130.0	-2
17:05:00	-15.0	0
17:05:10	15.0	0
17:05:20	-30.0	0
17:05:30	5.0	0
17:05:40	0.0	0
17:06:00	-25.0	-1
17:06:20	30.0	1
17:06:30	5.0	0
17:06:50	40.0	0
17:07:00	-35.0	0
17:07:10	-10.0	0
17:07:20	0.0	0
17:07:30	5.0	0
17:07:40	15.0	0
17:07:50	85.0	1
17:08:00	10.0	0
17:08:20	20.0	0
17:08:30	-5.0	0
17:08:40	115.0	1
17:08:50	40.0	0
17:09:00	-40.0	0
17:09:10	-245.0	-3
17:09:20	0.0	0
17:09:30	120.0	2
17:09:40	35.0	0
17:09:50	5.0	0
17:10:00	10.0	0
17:10:10	-20.0	0
17:10:20	-35.0	0
17:10:30	0.0	0
17:10:40	40.0	0
17:10:50	-85.0	0
17:11:00	170.0	0
17:11:10	-165.0	-1
17:11:20	15.0	0
17:11:30	-10.0	0
17:11:40	0.0	0
17:11:50	-15.0	0
17:12:00	115.0	1
17:12:10	-5.0	0
17:12:20	15.0	0
17:12:30	220.0	1
17:12:40	-65.0	-1
17:12:50	-45.0	0
17:13:00	-35.0	0
17:13:20	65.0	0
17:13:40	0.0	0
17:14:10	55.0	0
17:14:20	45.0	0
17:14:30	5.0	0
17:14:40	-40.0	0
17:14:50	-30.0	0
17:15:00	55.0	1
17:15:10	10.0	0
17:15:30	5.0	0
17:15:40	-10.0	0
17:15:50	145.0	1
17:16:00	-35.0	0
17:16:10	-60.0	-1
17:16:30	0.0	0
17:16:40	-5.0	0
17:17:00	-5.0	0
17:17:10	-55.0	0
17:17:30	35.0	0
17:17:40	-55.0	-1
17:17:50	-30.0	0
17:18:00	-5.0	0
17:18:10	5.0	0
17:18:20	15.0	0
17:18:30	0.0	0
17:18:40	100.0	1
17:18:50	10.0	0
17:19:00	5.0	0
17:19:10	5.0	0
17:19:20	5.0	0
17:19:30	-45.0	0
17:19:40	-80.0	-1
17:19:50	5.0	0
17:20:00	-5.0	0
17:20:10	-85.0	-1
17:20:30	0.0	0
17:20:40	-10.0	0
17:21:00	-20.0	0
17:21:10	-10.0	0
17:21:20	-165.0	-1
17:21:30	-5.0	0
17:21:40	-205.0	-1
17:21:50	-50.0	-1
17:22:00	-20.0	0
17:22:10	210.0	1
17:22:20	-15.0	1
17:22:30	-140.0	-2
17:22:40	0.0	0
17:22:50	0.0	0
17:23:10	-10.0	0
17:23:20	-5.0	0
17:23:30	5.0	0
17:23:40	-20.0	0
17:23:50	-10.0	0
17:24:00	10.0	0
17:24:20	0.0	0
17:24:30	-5.0	0
17:24:40	5.0	0
17:25:00	5.0	0
17:25:10	-115.0	-1
17:25:20	0.0	0
17:25:30	-60.0	0
17:25:40	80.0	0
17:25:50	35.0	1
17:26:00	-80.0	-1
17:26:10	-5.0	0
17:26:20	0.0	0
17:26:30	75.0	1
17:26:50	5.0	0
17:27:00	20.0	0
17:27:40	-70.0	-1
17:27:50	-20.0	0
17:28:00	-130.0	-1
17:28:10	50.0	0
17:28:20	-40.0	0
17:28:30	-25.0	0
17:28:50	15.0	0
17:29:00	-70.0	-1
17:29:10	350.0	1
17:29:20	100.0	1
17:29:30	5.0	0
17:29:40	-100.0	0
17:30:00	-70.0	0
17:30:10	10.0	0
17:30:20	-40.0	-1
17:30:30	65.0	0
17:30:40	45.0	0
17:30:50	105.0	1
17:31:00	30.0	-1
17:31:10	-110.0	-1
17:31:20	95.0	1
17:31:30	-100.0	-1
17:31:40	-155.0	-1
17:32:00	-40.0	0
17:32:20	10.0	0
17:32:30	5.0	0
17:32:40	20.0	0
17:32:50	250.0	1
17:33:00	35.0	0
17:33:10	-85.0	-1
17:33:20	95.0	1
17:33:30	-155.0	-1
17:33:40	165.0	1
17:33:50	20.0	0
17:34:00	-20.0	0
17:34:10	-200.0	-2
17:34:20	-125.0	-1
17:34:30	-60.0	0
17:34:40	0.0	0
17:34:50	0.0	0
17:35:00	-5.0	0
17:35:10	10.0	0
17:35:20	10.0	0
17:35:30	-140.0	-1
17:35:40	15.0	0
17:36:00	10.0	0
17:36:10	60.0	0
17:36:20	-75.0	0
17:36:30	55.0	0
17:36:40	-30.0	0
17:36:50	0.0	0
17:37:00	35.0	0
17:37:10	25.0	0
17:37:20	-100.0	0
17:37:30	-25.0	0
17:37:40	150.0	0
17:37:50	0.0	0
17:38:00	-10.0	0
17:38:10	160.0	1
17:38:20	-65.0	-1
17:38:30	0.0	0
17:38:40	-5.0	0
17:38:50	100.0	1
17:39:10	20.0	0
17:39:20	15.0	0
17:39:30	10.0	0
17:39:50	-5.0	0
17:40:10	-115.0	0
17:40:20	15.0	0
17:40:30	-55.0	0
17:40:40	70.0	0
17:41:00	-50.0	0
17:41:10	10.0	0
17:41:20	235.0	1
17:41:30	0.0	0
17:41:40	-5.0	0
17:41:50	20.0	0
17:42:00	20.0	0
17:42:10	15.0	0
17:42:20	25.0	0
17:42:30	-20.0	0
17:42:50	-15.0	0
17:43:00	5.0	0
17:43:10	20.0	0
17:43:20	145.0	1
17:43:30	75.0	0
17:43:40	35.0	0
17:43:50	-90.0	-1
17:44:00	30.0	0
17:44:10	55.0	0
17:44:20	75.0	1
17:44:30	10.0	0
17:44:40	85.0	0
17:44:50	0.0	0
17:45:00	30.0	0
17:45:10	80.0	1
17:45:20	20.0	0
17:45:30	5.0	0
17:45:50	5.0	0
17:46:00	0.0	0
17:46:10	-10.0	0
17:46:20	180.0	1
17:46:30	95.0	1
17:46:40	-5.0	0
17:46:50	25.0	0
17:47:00	0.0	0
17:47:10	130.0	1
17:47:20	15.0	0
17:47:30	15.0	0
17:47:40	-225.0	-2
17:47:50	-10.0	0
17:48:00	-35.0	0
17:48:10	0.0	0
17:48:20	100.0	1
17:48:30	-45.0	-1
17:48:50	-5.0	0
17:49:00	20.0	0
17:49:20	35.0	1
17:49:30	30.0	0
17:49:40	0.0	0
17:49:50	-250.0	-5
17:50:00	-70.0	-1
17:50:10	675.0	8
17:50:20	-60.0	-1
17:50:30	-5.0	0
17:50:40	10.0	0
17:50:50	40.0	0
17:51:00	-25.0	0
17:51:10	-10.0	0
17:51:20	10.0	0
17:51:30	5.0	0
17:51:40	35.0	0
17:51:50	5.0	0
17:52:00	-45.0	-1
17:52:10	-10.0	0
17:52:20	45.0	1
17:52:30	-60.0	-1
17:52:40	-40.0	0
17:52:50	15.0	0
17:53:00	-30.0	0
17:53:10	10.0	0
17:53:20	10.0	0
17:53:30	120.0	2
17:53:40	15.0	0
17:53:50	-5.0	0
17:54:00	60.0	0
17:54:10	-30.0	-1
17:54:20	10.0	0
17:54:30	80.0	2
17:54:40	-5.0	-1
17:54:50	5.0	0
17:55:20	15.0	1
17:55:30	-5.0	0
17:55:40	0.0	0
17:55:50	-20.0	0
17:56:00	-10.0	0
17:56:10	-5.0	-1
17:56:20	0.0	0
17:56:40	15.0	0
17:56:50	15.0	0
17:57:00	-30.0	0
17:57:10	0.0	0
17:57:20	15.0	0
17:57:30	-10.0	0
17:57:40	-5.0	0
09:00:00	-15.0	0
09:01:00	265.0	35
09:01:10	130.0	1
09:01:20	-35.0	-1
09:01:30	-80.0	-1
09:01:40	-30.0	0
09:01:50	-130.0	-3
09:02:00	695.0	7
09:02:10	140.0	3
09:02:20	140.0	2
09:02:30	90.0	0
09:02:40	-65.0	0
09:02:50	-160.0	-2
09:03:00	-355.0	-4
09:03:10	200.0	1
09:03:20	-45.0	-1
09:03:30	-185.0	-1
09:03:40	10.0	0
09:03:50	160.0	1
09:04:00	-180.0	-2
09:04:10	20.0	0
09:04:20	100.0	0
09:04:30	185.0	3
09:04:40	-50.0	-1
09:04:50	-105.0	-1
09:05:00	0.0	0
09:05:10	240.0	2
09:05:20	270.0	4
09:05:30	210.0	3
09:05:40	-55.0	-1
09:05:50	195.0	1
09:06:00	55.0	0
09:06:10	35.0	0
09:06:20	-60.0	0
09:06:30	160.0	1
09:06:40	595.0	4
09:06:50	-315.0	-2
09:07:00	-115.0	-1
09:07:10	90.0	0
09:07:20	-115.0	-1
09:07:30	-125.0	-2
09:07:40	80.0	1
09:07:50	100.0	0
09:08:00	0.0	0
09:08:10	280.0	1
09:08:20	265.0	1
09:08:30	270.0	1
09:08:40	275.0	1
09:08:50	-10.0	0
09:09:00	-305.0	-1
09:09:10	-250.0	-3
09:09:20	40.0	0
09:09:30	145.0	1
09:09:40	-55.0	0
09:09:50	115.0	1
09:10:00	-145.0	-1
09:10:10	-480.0	-3
09:10:20	175.0	0
09:10:30	-555.0	-3
09:10:40	-205.0	-1
09:10:50	250.0	2
09:11:00	-95.0	0
09:11:10	-125.0	-1
09:11:20	70.0	0
09:11:30	-15.0	0
09:11:40	-235.0	-1
09:11:50	195.0	1
09:12:00	-90.0	0
09:12:10	-120.0	-1
09:12:20	20.0	1
09:12:30	95.0	1
09:12:40	275.0	1
09:12:50	190.0	1
09:13:00	-45.0	0
09:13:10	345.0	2
09:13:20	-110.0	-1
09:13:30	95.0	1
09:13:40	-30.0	0
09:13:50	170.0	1
09:14:00	-240.0	-2
09:14:10	320.0	3
09:14:20	-95.0	-1
09:14:30	125.0	1
09:14:40	730.0	6
09:14:50	95.0	0
09:15:00	-350.0	-2
09:15:10	115.0	1
09:15:20	15.0	0
09:15:30	-135.0	-1
09:15:40	90.0	0
09:15:50	0.0	0
09:16:00	65.0	0
09:16:10	-5.0	0
09:16:20	-15.0	0
09:16:30	-410.0	-3
09:16:40	-315.0	-2
09:16:50	-50.0	-1
09:17:00	-100.0	-1
09:17:10	300.0	2
09:17:20	100.0	0
09:17:30	-65.0	0
09:17:40	-100.0	-1
09:17:50	-120.0	-1
09:18:00	115.0	1
09:18:10	95.0	1
09:18:30	10.0	0
09:18:40	-5.0	0
09:18:50	-155.0	-2
